relation	kind	ordinal	column	type	upstream table	derivation	sample values	description	null meaning
master_material	table	72	imprint_variant_count	bigint	course_material_use	`course_material_use.imprint_variant_count` passthrough.	42	Distinct imprint variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
master_material	table	73	book_format_variant_count	bigint	course_material_use	`course_material_use.book_format_variant_count` passthrough.	42	Distinct book format variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
master_material	table	74	format_type_variant_count	bigint	course_material_use	`course_material_use.format_type_variant_count` passthrough.	42	Distinct FormatType variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
master_material	table	75	book_status_variant_count	bigint	course_material_use	`course_material_use.book_status_variant_count` passthrough.	42	Distinct book status variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
master_material	table	76	catalog_metadata_conflict	boolean	course_material_use	`course_material_use.catalog_metadata_conflict` passthrough.	TRUE	Flags conflicting bibliographic values among grouped catalog rows.	Never NULL; false means the named conflict was not detected.
master_material	table	77	is_required_inferred_conflict	boolean	course_material_use	`course_material_use.is_required_inferred_conflict` passthrough.	TRUE	Whether grouped rows disagree on inferred-required status.	Never NULL; false means no detected within-group conflict.
master_material	table	78	is_oer_conflict	boolean	course_material_use	`course_material_use.is_oer_conflict` passthrough.	TRUE	Whether grouped rows disagree on open-resource classification.	Never NULL; false means no detected within-group conflict.
master_material	table	79	is_ia_conflict	boolean	course_material_use	`course_material_use.is_ia_conflict` passthrough.	TRUE	Whether grouped rows disagree on inclusive-access classification.	Never NULL; false means no detected within-group conflict.
master_material	table	80	bookstore_url	varchar	pricing_wide	`pricing_wide.bookstore_url` LEFT JOIN on `(section_id, isbn13)`.	https://bookstore.example.edu/item/123	Bookstore page providing the observed material prices.	No exact pricing row, or the matched pricing aggregate has no valid value.
master_material	table	81	price_buy_new_physical	decimal(10,2)	pricing_wide	`pricing_wide.price_buy_new_physical` LEFT JOIN on `(section_id, isbn13)`.	12.34	Price for new physical purchase offerings.	No exact pricing row, or the matched pricing aggregate has no valid value.
master_material	table	82	price_buy_new_digital	decimal(10,2)	pricing_wide	`pricing_wide.price_buy_new_digital` LEFT JOIN on `(section_id, isbn13)`.	12.34	Price for new digital purchase offerings.	No exact pricing row, or the matched pricing aggregate has no valid value.
master_material	table	83	price_buy_new_na	decimal(10,2)	pricing_wide	`pricing_wide.price_buy_new_na` LEFT JOIN on `(section_id, isbn13)`.	12.34	Price for new unspecified-format purchase offerings.	No exact pricing row, or the matched pricing aggregate has no valid value.
master_material	table	84	price_buy_used_physical	decimal(10,2)	pricing_wide	`pricing_wide.price_buy_used_physical` LEFT JOIN on `(section_id, isbn13)`.	12.34	Price for used physical purchase offerings.	No exact pricing row, or the matched pricing aggregate has no valid value.
master_material	table	85	price_buy_used_digital	decimal(10,2)	pricing_wide	`pricing_wide.price_buy_used_digital` LEFT JOIN on `(section_id, isbn13)`.	12.34	Price for used digital purchase offerings.	No exact pricing row, or the matched pricing aggregate has no valid value.
master_material	table	86	price_buy_used_na	decimal(10,2)	pricing_wide	`pricing_wide.price_buy_used_na` LEFT JOIN on `(section_id, isbn13)`.	12.34	Price for used unspecified-format purchase offerings.	No exact pricing row, or the matched pricing aggregate has no valid value.
master_material	table	87	price_buy_na_physical	decimal(10,2)	pricing_wide	`pricing_wide.price_buy_na_physical` LEFT JOIN on `(section_id, isbn13)`.	12.34	Price for unspecified-condition physical purchase offerings.	No exact pricing row, or the matched pricing aggregate has no valid value.
master_material	table	88	price_buy_na_digital	decimal(10,2)	pricing_wide	`pricing_wide.price_buy_na_digital` LEFT JOIN on `(section_id, isbn13)`.	12.34	Price for unspecified-condition digital purchase offerings.	No exact pricing row, or the matched pricing aggregate has no valid value.
master_material	table	89	price_buy_na_na	decimal(10,2)	pricing_wide	`pricing_wide.price_buy_na_na` LEFT JOIN on `(section_id, isbn13)`.	12.34	Price for unspecified-condition unspecified-format purchase offerings.	No exact pricing row, or the matched pricing aggregate has no valid value.
master_material	table	90	price_rental_new_physical	decimal(10,2)	pricing_wide	`pricing_wide.price_rental_new_physical` LEFT JOIN on `(section_id, isbn13)`.	12.34	Price for new physical rental offerings.	No exact pricing row, or the matched pricing aggregate has no valid value.
master_material	table	91	price_rental_new_digital	decimal(10,2)	pricing_wide	`pricing_wide.price_rental_new_digital` LEFT JOIN on `(section_id, isbn13)`.	12.34	Price for new digital rental offerings.	No exact pricing row, or the matched pricing aggregate has no valid value.
master_material	table	92	price_rental_new_na	decimal(10,2)	pricing_wide	`pricing_wide.price_rental_new_na` LEFT JOIN on `(section_id, isbn13)`.	12.34	Price for new unspecified-format rental offerings.	No exact pricing row, or the matched pricing aggregate has no valid value.
master_material	table	93	price_rental_used_physical	decimal(10,2)	pricing_wide	`pricing_wide.price_rental_used_physical` LEFT JOIN on `(section_id, isbn13)`.	12.34	Price for used physical rental offerings.	No exact pricing row, or the matched pricing aggregate has no valid value.
master_material	table	94	price_rental_used_digital	decimal(10,2)	pricing_wide	`pricing_wide.price_rental_used_digital` LEFT JOIN on `(section_id, isbn13)`.	12.34	Price for used digital rental offerings.	No exact pricing row, or the matched pricing aggregate has no valid value.
master_material	table	95	price_rental_used_na	decimal(10,2)	pricing_wide	`pricing_wide.price_rental_used_na` LEFT JOIN on `(section_id, isbn13)`.	12.34	Price for used unspecified-format rental offerings.	No exact pricing row, or the matched pricing aggregate has no valid value.
